N,P,K,temperature,humidity,ph,rainfall,label,NPK_ratio,N_to_K,Total_Nutrients
98,18,27,27.56088634,68.49299897,6.516312148,167.43580749999995,coffee,47.666666666666664,3.6296296296296298,143
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee,57.666666666666664,3.4705882352941178,173
82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,coffee,46.333333333333336,2.484848484848485,139
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,coffee,50.666666666666664,2.4571428571428573,152
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,coffee,58.666666666666664,3.533333333333333,176
80,30,25,26.24092174,65.64381357,7.487266991,148.37712019999995,coffee,45.0,3.2,135
88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,coffee,45.333333333333336,3.259259259259259,136
113,33,34,26.00373964,62.144510200000006,6.559817161000002,153.477776,coffee,60.0,3.323529411764706,180
87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,coffee,46.0,3.107142857142857,138
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,coffee,52.333333333333336,3.896551724137931,157
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee,52.333333333333336,3.2666666666666666,157
112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,coffee,52.333333333333336,4.0,157
108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,coffee,56.0,4.32,168
115,31,30,24.22984659,67.37768353,6.840927967000001,122.4073418,coffee,58.666666666666664,3.8333333333333335,176
87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,coffee,48.333333333333336,2.9,145
99,40,32,24.18471151,69.94807345,7.0455430560000005,163.27087319999995,coffee,57.0,3.09375,171
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,coffee,60.0,3.8620689655172415,180
111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,coffee,55.0,4.269230769230769,165
114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,coffee,53.333333333333336,4.384615384615385,160
117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,coffee,57.666666666666664,3.9,173
119,30,28,26.35770906,64.57578034,6.5052036960000015,163.62694960000005,coffee,59.0,4.25,177
95,37,35,27.31317116,68.42333909999999,6.348337518999998,192.4288139,coffee,55.666666666666664,2.7142857142857144,167
117,37,32,23.1069385,67.06230539,6.787658922,162.57696059999995,coffee,62.0,3.65625,186
105,18,35,23.52648086,68.44030686,6.743417121,171.8839938,coffee,52.666666666666664,3.0,158
109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,coffee,52.333333333333336,4.36,157
101,31,26,26.70897548,69.71184111,6.861235184,158.86088869999998,coffee,52.666666666666664,3.8846153846153846,158
101,33,33,26.97251562,62.0183627,6.908671378999999,142.8610793,coffee,55.666666666666664,3.0606060606060606,167
99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,coffee,48.333333333333336,3.3,145
118,31,34,27.54823036,62.88179198,6.123796057000001,181.4170812,coffee,61.0,3.4705882352941178,183
107,34,32,26.77463708,66.4132686,6.78006386,177.7745075,coffee,57.666666666666664,3.34375,173
118,33,30,24.13179691,67.22512329,6.362607851,173.32283859999995,coffee,60.333333333333336,3.933333333333333,181
104,18,30,23.60301571,60.39647474,6.779832611000002,140.9370415,coffee,50.666666666666664,3.466666666666667,152
